640,765,383,1340,1660,1500,1620,185,1090,897,325,1620,391,1520,185,340,619,444,213,1270,1500,1500,922,1420,615
695,760,379,1330,1640,1480,1620,185,1040,871,325,1600,375,1480,185,525,615,432,306,1610,1460,1490,908,1420,662
675,735,370,1270,1620,1470,1610,180,1020,840,325,1600,373,1440,185,445,628,430,291,1600,1420,1460,897,1420,713
635,735,358,1220,1620,1460,1590,170,980,835,323,1600,373,1360,185,355,671,418,271,1590,1340,1460,910,1410,735
605,745,355,1170,1620,1450,1560,178,943,818,312,1620,373,1280,185,318,756,414,263,1640,1250,1460,930,1410,739
580,710,351,1240,1620,1440,1530,185,919,1060,316,1810,418,1430,185,287,868,414,252,1600,1190,1460,944,1400,869
580,685,335,1300,1620,1430,1520,185,899,1340,310,1910,451,1520,177,270,860,406,250,1570,1130,1450,945,1400,
590,665,343,1290,1620,1420,1500,185,893,1330,310,1820,495,1510,173,262,830,408,240,1550,1080,1420,937,1390,
645,690,355,1280,1640,1420,1470,185,890,1310,302,1750,513,1510,177,248,807,432,235,1530,1070,1400,928,1380,
685,1010,344,1270,1660,1420,1440,173,872,1230,325,1710,505,1500,181,233,788,456,229,1490,1040,1390,1020,1360,
695,1340,331,1260,1640,1460,1410,168,847,1170,369,1680,478,1500,185,230,757,590,222,1440,1020,1360,1260,1300,
695,1330,331,1260,1630,1450,1350,165,819,1140,342,1640,459,1490,185,230,727,1030,219,1310,949,1340,1310,1270,
680,1490,373,1260,1700,1440,1310,176,800,1140,327,1620,441,1460,185,218,701,1020,218,1240,913,1330,1410,1240,
665,1510,365,1210,1700,1430,1280,224,777,1120,330,1600,425,1420,185,215,774,914,217,1150,884,1440,1460,1210,
640,1460,409,1170,1690,1420,1300,234,754,1150,340,1600,423,1420,185,215,1350,875,216,1070,855,1550,1470,1180,
640,1420,450,1110,1680,1420,1540,207,735,1400,350,1600,409,1420,185,215,1390,875,214,1010,827,1560,1490,1140,
625,1390,505,1030,1620,1420,1610,212,729,1400,394,1670,385,1420,185,215,1350,851,213,960,799,1590,1490,1140,
605,1400,560,999,1570,1420,1820,492,729,1360,717,1790,378,1420,186,215,1330,816,215,1220,777,1770,1490,1130,
580,1410,590,949,1560,1420,1870,423,715,1310,1130,1820,388,1400,213,233,1320,804,218,1520,759,1730,1490,1150,
570,1380,580,895,1550,1410,1810,347,718,1260,1100,1760,420,1380,206,246,1310,864,209,1460,754,1690,1470,1150,
675,1350,545,860,1530,1390,1760,543,768,1210,1170,1720,423,1300,184,246,1270,943,205,1390,754,1660,1450,1130,
755,1330,515,877,1520,1380,1750,652,773,1170,1330,1710,423,1220,171,246,1220,913,205,1320,726,1630,1400,1110
755,1300,505,1030,1510,1360,1710,534,827,1140,1380,1700,423,1150,170,249,1180,859,205,1270,710,1620,1380,1090
735,1300,505,1040,1520,1330,1710,415,1210,1380,1410,1670,423,1100,170,296,1280,817,205,1230,703,1610,1470,1070
705,1290,482,1010,1510,1310,1700,361,1290,1620,1440,1670,458,1070,170,313,1280,779,204,1200,696,1580,1510,1040
690,1270,469,978,1580,1290,1680,486,1480,1600,1470,1670,546,1090,170,313,1280,739,200,1120,691,1550,1520,1010
670,1260,464,970,1600,1270,1670,475,1630,1560,1510,1700,727,1120,170,373,1260,704,201,1070,687,1540,1520,995
650,1260,454,969,1580,1260,1670,404,1630,1520,1610,1670,1170,1470,170,581,1230,678,358,1040,676,1520,1520,988
640,1230,451,930,1570,1260,1670,374,1610,1490,1530,1650,1410,1550,170,680,1180,656,478,1010,653,1520,1520,981
705,1200,456,888,1550,1260,1670,329,1590,1490,1490,1630,1450,1530,162,689,1130,647,388,992,640,1520,1520,959
950,1160,510,862,1510,1230,1660,303,1550,1490,1490,1600,1460,1500,158,636,1080,621,337,992,1240,1540,1520,937
970,1110,580,859,1490,1200,1650,278,1460,1490,1470,1580,1450,1470,160,552,1020,600,360,1060,1610,1530,1520,914
895,1060,610,850,1480,1170,1620,259,1360,1490,1450,1560,1430,1440,170,475,969,595,391,1120,1580,1500,1500,893
830,1030,625,820,1470,1150,1600,251,1300,1510,1430,1560,1420,1410,170,434,919,595,396,1130,1550,1450,1480,872
770,1010,610,784,1460,1130,1580,245,1250,1480,1410,1550,1340,1370,170,414,1060,595,373,1250,1510,1430,1450,858
725,985,580,768,1460,1100,1580,237,1180,1460,1390,1530,1240,1340,170,781,1190,594,354,1550,1470,1380,1410,853
705,970,545,756,1440,1100,1580,273,1170,1460,1390,1530,1150,1300,170,1060,1210,587,339,1580,1400,1280,1370,857
695,950,525,731,1410,1100,1580,345,1160,1460,1420,1530,1060,1240,182,957,1190,578,317,1560,1310,1220,1290,881
760,945,505,696,1360,1080,1550,540,1260,1460,1490,1530,990,1170,215,1280,1150,555,291,1560,1250,1190,1310,893
780,905,505,680,1300,1070,1540,582,1490,1450,1540,1510,928,1120,201,1370,1120,532,277,1580,1200,1160,1470,907
